X,Ambiente,Nitrogenio
0.00449,0.28,0.07999999999999985
0.004492,0.28,0.07999999999999985
0.004494,0.28,0.07999999999999985
0.004496,0.28,0.07999999999999985
0.004498,0.28,0.07999999999999985
0.0045,0.28,0.07999999999999985
0.004502,0.28,0.07999999999999985
0.004504,0.28,0.07999999999999985
0.004506,0.28,0.07999999999999985
0.004508,0.28,0.07999999999999985
0.00451,0.28,0.07999999999999985
0.004512,0.28,0.07999999999999985
0.004514,0.28,0.039999999999999925
0.004516,0.28,0.07999999999999985
0.004518,0.28,0.07999999999999985
0.00452,0.28,0.07999999999999985
0.004522,0.28,0.07999999999999985
0.004524,0.28,0.039999999999999925
0.004526,0.28,0.07999999999999985
0.004528,0.28,0.039999999999999925
0.00453,0.28,0.07999999999999985
0.004532,0.28,0.039999999999999925
0.004534,0.28,0.039999999999999925
0.004536,0.28,0.039999999999999925
0.004538,0.28,0.039999999999999925
0.00454,0.28,0.039999999999999925
0.004542,0.28,0.039999999999999925
0.004544,0.28,0.039999999999999925
0.004546,0.28,0.039999999999999925
0.004548,0.28,0.039999999999999925
0.00455,0.28,0.039999999999999925
0.004552,0.28,0.039999999999999925
0.004554,0.28,0.039999999999999925
0.004556,0.28,0.039999999999999925
0.004558,0.28,0.039999999999999925
0.00456,0.28,0.039999999999999925
0.004562,0.28,0.039999999999999925
0.004564,0.28,0.039999999999999925
0.004566,0.28,0.039999999999999925
0.004568,0.28,0.039999999999999925
0.00457,0.28,0.039999999999999925
0.004572,0.28,-1.1102230246251565e-16
0.004574,0.28,-1.1102230246251565e-16
0.004576,0.28,-1.1102230246251565e-16
0.004578,0.28,-1.1102230246251565e-16
0.00458,0.28,-1.1102230246251565e-16
0.004582,0.24,-1.1102230246251565e-16
0.004584,0.28,-1.1102230246251565e-16
0.004586,0.28,-1.1102230246251565e-16
0.004588,0.28,-1.1102230246251565e-16
0.00459,0.28,-1.1102230246251565e-16
0.004592,0.28,-1.1102230246251565e-16
0.004594,0.28,-1.1102230246251565e-16
0.004596,0.28,-1.1102230246251565e-16
0.004598,0.24,-1.1102230246251565e-16
0.0046,0.24,-1.1102230246251565e-16
0.004602,0.24,-1.1102230246251565e-16
0.004604,0.24,-1.1102230246251565e-16
0.004606,0.24,-1.1102230246251565e-16
0.004608,0.24,-1.1102230246251565e-16
0.00461,0.24,-1.1102230246251565e-16
0.004612,0.24,-1.1102230246251565e-16
0.004614,0.28,-0.04000000000000015
0.004616,0.24,-0.04000000000000015
0.004618,0.24,-0.04000000000000015
0.00462,0.24,-0.04000000000000015
0.004622,0.24,-0.04000000000000015
0.004624,0.24,-0.04000000000000015
0.004626,0.24,-0.04000000000000015
0.004628,0.24,-0.04000000000000015
0.00463,0.24,-0.04000000000000015
0.004632,0.24,-0.04000000000000015
0.004634,0.24,-0.04000000000000015
0.004636,0.24,-0.04000000000000015
0.004638,0.24,-0.04000000000000015
0.00464,0.24,-0.04000000000000015
0.004642,0.24,-0.04000000000000015
0.004644,0.24,-0.04000000000000015
0.004646,0.24,-0.04000000000000015
0.004648,0.24,-0.04000000000000015
0.00465,0.24,-0.04000000000000015
0.004652,0.24,-0.04000000000000015
0.004654,0.24,-0.04000000000000015
0.004656,0.24,-0.04000000000000015
0.004658,0.24,-0.04000000000000015
0.00466,0.24,-0.04000000000000015
0.004662,0.24,-0.04000000000000015
0.004664,0.24,-0.08000000000000007
0.004666,0.24,-0.04000000000000015
0.004668,0.24,-0.08000000000000007
0.00467,0.24,-0.08000000000000007
0.004672,0.24,-0.08000000000000007
0.004674,0.24,-0.08000000000000007
0.004676,0.24,-0.08000000000000007
0.004678,0.24,-0.08000000000000007
0.00468,0.24,-0.08000000000000007
0.004682,0.24,-0.08000000000000007
0.004684,0.24,-0.08000000000000007
0.004686,0.24,-0.08000000000000007
0.004688,0.24,-0.08000000000000007
0.00469,0.24,-0.08000000000000007
0.004692,0.24,-0.08000000000000007
0.004694,0.24,-0.08000000000000007
0.004696,0.24,-0.08000000000000007
0.004698,0.24,-0.08000000000000007
0.0047,0.2,-0.08000000000000007
0.004702,0.24,-0.08000000000000007
0.004704,0.2,-0.08000000000000007
0.004706,0.24,-0.08000000000000007
0.004708,0.2,-0.08000000000000007
0.00471,0.24,-0.08000000000000007
0.004712,0.24,-0.08000000000000007
0.004714,0.24,-0.1200000000000001
0.004716,0.24,-0.1200000000000001
0.004718,0.24,-0.1200000000000001
0.00472,0.2,-0.1200000000000001
0.004722,0.2,-0.1200000000000001
0.004724,0.2,-0.1200000000000001
0.004726,0.2,-0.1200000000000001
0.004728,0.2,-0.1200000000000001
0.00473,0.2,-0.1200000000000001
0.004732,0.24,-0.1200000000000001
0.004734,0.2,-0.1200000000000001
0.004736,0.2,-0.1200000000000001
0.004738,0.2,-0.1200000000000001
0.00474,0.2,-0.1200000000000001
0.004742,0.2,-0.1200000000000001
0.004744,0.2,-0.1200000000000001
0.004746,0.2,-0.1200000000000001
0.004748,0.2,-0.1200000000000001
0.00475,0.2,-0.1200000000000001
0.004752,0.2,-0.1200000000000001
0.004754,0.2,-0.16000000000000014
0.004756,0.2,-0.16000000000000014
0.004758,0.2,-0.16000000000000014
0.00476,0.2,-0.16000000000000014
0.004762,0.2,-0.16000000000000014
0.004764,0.2,-0.16000000000000014
0.004766,0.2,-0.16000000000000014
0.004768,0.2,-0.16000000000000014
0.00477,0.2,-0.16000000000000014
0.004772,0.2,-0.16000000000000014
0.004774,0.2,-0.16000000000000014
0.004776,0.2,-0.16000000000000014
0.004778,0.2,-0.16000000000000014
0.00478,0.2,-0.16000000000000014
0.004782,0.2,-0.16000000000000014
0.004784,0.2,-0.16000000000000014
0.004786,0.2,-0.16000000000000014
0.004788,0.2,-0.16000000000000014
0.00479,0.2,-0.16000000000000014
0.004792,0.2,-0.16000000000000014
0.004794,0.2,-0.16000000000000014
0.004796,0.2,-0.16000000000000014
0.004798,0.2,-0.20000000000000012
0.0048,0.2,-0.20000000000000012
0.004802,0.2,-0.20000000000000012
0.004804,0.2,-0.20000000000000012
0.004806,0.16,-0.20000000000000012
0.004808,0.2,-0.20000000000000012
0.00481,0.2,-0.20000000000000012
0.004812,0.2,-0.20000000000000012
0.004814,0.2,-0.20000000000000012
0.004816,0.2,-0.20000000000000012
0.004818,0.2,-0.20000000000000012
0.00482,0.2,-0.20000000000000012
0.004822,0.2,-0.20000000000000012
0.004824,0.16,-0.20000000000000012
0.004826,0.16,-0.20000000000000012
0.004828,0.16,-0.20000000000000012
0.00483,0.16,-0.20000000000000012
0.004832,0.16,-0.20000000000000012
0.004834,0.16,-0.2400000000000001
0.004836,0.16,-0.2400000000000001
0.004838,0.16,-0.2400000000000001
0.00484,0.16,-0.2400000000000001
0.004842,0.16,-0.2400000000000001
0.004844,0.16,-0.2400000000000001
0.004846,0.16,-0.2400000000000001
0.004848,0.16,-0.2400000000000001
0.00485,0.16,-0.2400000000000001
0.004852,0.16,-0.2400000000000001
0.004854,0.16,-0.2400000000000001
0.004856,0.16,-0.2400000000000001
0.004858,0.16,-0.2400000000000001
0.00486,0.16,-0.2400000000000001
0.004862,0.16,-0.28000000000000014
0.004864,0.16,-0.28000000000000014
0.004866,0.16,-0.28000000000000014
0.004868,0.16,-0.28000000000000014
0.00487,0.16,-0.28000000000000014
0.004872,0.16,-0.28000000000000014
0.004874,0.16,-0.28000000000000014
0.004876,0.16,-0.28000000000000014
0.004878,0.16,-0.28000000000000014
0.00488,0.16,-0.28000000000000014
0.004882,0.16,-0.28000000000000014
0.004884,0.12,-0.28000000000000014
0.004886,0.12,-0.28000000000000014
0.004888,0.12,-0.28000000000000014
0.00489,0.16,-0.28000000000000014
0.004892,0.16,-0.28000000000000014
0.004894,0.16,-0.28000000000000014
0.004896,0.16,-0.3200000000000001
0.004898,0.12,-0.3200000000000001
0.0049,0.12,-0.3200000000000001
0.004902,0.12,-0.3200000000000001
0.004904,0.12,-0.3200000000000001
0.004906,0.12,-0.3200000000000001
0.004908,0.12,-0.3200000000000001
0.00491,0.12,-0.3200000000000001
0.004912,0.12,-0.3200000000000001
0.004914,0.12,-0.3200000000000001
0.004916,0.12,-0.3200000000000001
0.004918,0.12,-0.3600000000000001
0.00492,0.12,-0.3600000000000001
0.004922,0.12,-0.3600000000000001
0.004924,0.12,-0.3600000000000001
0.004926,0.12,-0.3600000000000001
0.004928,0.12,-0.3600000000000001
0.00493,0.12,-0.3600000000000001
0.004932,0.12,-0.3600000000000001
0.004934,0.12,-0.3600000000000001
0.004936,0.12,-0.3600000000000001
0.004938,0.12,-0.3600000000000001
0.00494,0.12,-0.3600000000000001
0.004942,0.12,-0.3600000000000001
0.004944,0.08,-0.3600000000000001
0.004946,0.08,-0.40000000000000013
0.004948,0.08,-0.3600000000000001
0.00495,0.08,-0.40000000000000013
0.004952,0.08,-0.40000000000000013
0.004954,0.12,-0.40000000000000013
0.004956,0.08,-0.40000000000000013
0.004958,0.08,-0.40000000000000013
0.00496,0.08,-0.40000000000000013
0.004962,0.08,-0.40000000000000013
0.004964,0.08,-0.40000000000000013
0.004966,0.08,-0.40000000000000013
0.004968,0.08,-0.40000000000000013
0.00497,0.08,-0.40000000000000013
0.004972,0.08,-0.40000000000000013
0.004974,0.08,-0.40000000000000013
0.004976,0.08,-0.4400000000000001
0.004978,0.08,-0.4400000000000001
0.00498,0.08,-0.4400000000000001
0.004982,0.08,-0.4400000000000001
0.004984,0.08,-0.4400000000000001
0.004986,0.08,-0.4400000000000001
0.004988,0.08,-0.4400000000000001
0.00499,0.08,-0.4400000000000001
0.004992,0.08,-0.4400000000000001
0.004994,0.08,-0.4400000000000001
0.004996,0.08,-0.4400000000000001
0.004998,0.08,-0.4400000000000001
0.005,0.08,-0.4800000000000001
0.005002,0.08,-0.4800000000000001
0.005004,0.04,-0.4800000000000001
0.005006,0.04,-0.4800000000000001
0.005008,0.04,-0.4800000000000001
0.00501,0.04,-0.4800000000000001
0.005012,0.04,-0.4800000000000001
0.005014,0.08,-0.4800000000000001
0.005016,0.08,-0.4800000000000001
0.005018,0.08,-0.4800000000000001
0.00502,0.04,-0.4800000000000001
0.005022,0.04,-0.4800000000000001
0.005024,0.04,-0.5200000000000001
0.005026,0.04,-0.5200000000000001
0.005028,0.04,-0.5200000000000001
0.00503,0.04,-0.5200000000000001
0.005032,0.04,-0.5200000000000001
0.005034,0.04,-0.5200000000000001
0.005036,0.04,-0.5200000000000001
0.005038,0.04,-0.5200000000000001
0.00504,0.04,-0.5200000000000001
0.005042,0.04,-0.5200000000000001
0.005044,0.04,-0.5200000000000001
0.005046,0.04,-0.5200000000000001
0.005048,0.04,-0.5200000000000001
0.00505,0.04,-0.5600000000000002
0.005052,0.04,-0.5600000000000002
0.005054,0.04,-0.5600000000000002
0.005056,0.04,-0.5600000000000002
0.005058,0.04,-0.5600000000000002
0.00506,0.04,-0.5600000000000002
0.005062,0.04,-0.5600000000000002
0.005064,0.0,-0.5600000000000002
0.005066,0.0,-0.5600000000000002
0.005068,0.0,-0.5600000000000002
0.00507,0.0,-0.5600000000000002
0.005072,0.0,-0.5600000000000002
0.005074,0.0,-0.5600000000000002
0.005076,0.0,-0.6000000000000001
0.005078,0.0,-0.6000000000000001
0.00508,0.0,-0.6000000000000001
0.005082,0.0,-0.6000000000000001
0.005084,0.0,-0.6000000000000001
0.005086,0.0,-0.6000000000000001
0.005088,0.0,-0.6000000000000001
0.00509,0.0,-0.6000000000000001
0.005092,0.0,-0.6000000000000001
0.005094,0.0,-0.6000000000000001
0.005096,0.0,-0.6000000000000001
0.005098,0.0,-0.6400000000000001
0.0051,0.0,-0.6000000000000001
0.005102,0.0,-0.6400000000000001
0.005104,0.0,-0.6400000000000001
0.005106,0.0,-0.6400000000000001
0.005108,0.0,-0.6400000000000001
0.00511,-0.04,-0.6400000000000001
0.005112,0.0,-0.6400000000000001
0.005114,0.0,-0.6400000000000001
0.005116,0.0,-0.6400000000000001
0.005118,-0.04,-0.6400000000000001
0.00512,-0.04,-0.6800000000000002
0.005122,-0.04,-0.6800000000000002
0.005124,-0.04,-0.6800000000000002
0.005126,-0.04,-0.6800000000000002
0.005128,-0.04,-0.6800000000000002
0.00513,-0.04,-0.6800000000000002
0.005132,-0.04,-0.6800000000000002
0.005134,-0.04,-0.6800000000000002
0.005136,-0.04,-0.6800000000000002
0.005138,-0.04,-0.7200000000000001
0.00514,-0.04,-0.7200000000000001
0.005142,-0.04,-0.7200000000000001
0.005144,-0.04,-0.7200000000000001
0.005146,-0.04,-0.7200000000000001
0.005148,-0.04,-0.7200000000000001
0.00515,-0.04,-0.7200000000000001
0.005152,-0.04,-0.7200000000000001
0.005154,-0.04,-0.7200000000000001
0.005156,-0.04,-0.7200000000000001
0.005158,-0.04,-0.7200000000000001
0.00516,-0.04,-0.7600000000000001
0.005162,-0.04,-0.7600000000000001
0.005164,-0.08,-0.7600000000000001
0.005166,-0.04,-0.7600000000000001
0.005168,-0.08,-0.7600000000000001
0.00517,-0.08,-0.7600000000000001
0.005172,-0.08,-0.7600000000000001
0.005174,-0.08,-0.7600000000000001
0.005176,-0.08,-0.7600000000000001
0.005178,-0.04,-0.8000000000000002
0.00518,-0.08,-0.8000000000000002
0.005182,-0.08,-0.8000000000000002
0.005184,-0.08,-0.8000000000000002
0.005186,-0.08,-0.8000000000000002
0.005188,-0.08,-0.8000000000000002
0.00519,-0.08,-0.8000000000000002
0.005192,-0.08,-0.8000000000000002
0.005194,-0.08,-0.8000000000000002
0.005196,-0.08,-0.8400000000000001
0.005198,-0.08,-0.8400000000000001
0.0052,-0.08,-0.8400000000000001
0.005202,-0.08,-0.8400000000000001
0.005204,-0.08,-0.8400000000000001
0.005206,-0.08,-0.8400000000000001
0.005208,-0.08,-0.8400000000000001
0.00521,-0.08,-0.8400000000000001
0.005212,-0.12,-0.8800000000000001
0.005214,-0.08,-0.8800000000000001
0.005216,-0.08,-0.8800000000000001
